date,nav,daily_return,total_equity
2016-09-09,0.967198,-0.013925,
2016-09-12,0.971012,0.003944,
2016-09-13,0.961798,-0.009490,
2016-09-14,0.962611,0.000846,
2016-09-15,0.963087,0.000494,
2016-09-16,0.964337,0.001298,
2016-09-19,0.963528,-0.000839,
2016-09-20,0.965015,0.001543,
2016-09-21,0.973389,0.008679,
2016-09-22,0.978401,0.005149,
2016-09-23,0.976351,-0.002096,
2016-09-26,0.976514,0.000166,
2016-09-27,0.979103,0.002652,
2016-09-28,0.980085,0.001003,
2016-09-29,0.978557,-0.001559,
2016-09-30,0.978301,-0.000262,
2016-10-03,0.975993,-0.002359,
2016-10-04,0.964000,-0.012289,
2016-10-05,0.964219,0.000227,
2016-10-06,0.961177,-0.003154,
2016-10-07,0.959949,-0.001278,
2016-10-10,0.961318,0.001426,
2016-10-11,0.955559,-0.005992,
2016-10-12,0.956663,0.001156,
2016-10-13,0.956696,0.000034,
2016-10-14,0.952553,-0.004330,
2016-10-17,0.953728,0.001234,
2016-10-18,0.957659,0.004122,
2016-10-19,0.960218,0.002671,
2016-10-20,0.958983,-0.001286,
2016-10-21,0.959514,0.000554,
2016-10-24,0.959379,-0.000140,
2016-10-25,0.960164,0.000818,
2016-10-26,0.956711,-0.003596,
2016-10-27,0.953254,-0.003614,
2016-10-28,0.952911,-0.000359,
2016-10-31,0.954537,0.001706,
2016-11-01,0.953485,-0.001103,
2016-11-02,0.953566,0.000085,
2016-11-03,0.951922,-0.001724,
2016-11-04,0.952805,0.000928,
2016-11-07,0.954920,0.002220,
2016-11-08,0.954932,0.000013,
2016-11-09,0.951482,-0.003614,
2016-11-10,0.944883,-0.006935,
2016-11-11,0.938165,-0.007110,
2016-11-14,0.934653,-0.003744,
2016-11-15,0.940696,0.006466,
2016-11-16,0.941007,0.000331,
2016-11-17,0.939419,-0.001688,
2016-11-18,0.935743,-0.003913,
2016-11-21,0.939806,0.004342,
2016-11-22,0.940583,0.000827,
2016-11-23,0.935053,-0.005879,
2016-11-25,0.935041,-0.000012,
2016-11-28,0.937401,0.002523,
2016-11-29,0.937506,0.000112,
2016-11-30,0.931364,-0.006551,
2016-12-01,0.927226,-0.004442,
2016-12-02,0.930004,0.002996,
2016-12-05,0.932086,0.002239,
2016-12-06,0.934030,0.002085,
2016-12-07,0.941342,0.007828,
2016-12-08,0.941332,-0.000010,
2016-12-09,0.939378,-0.002076,
2016-12-12,0.938830,-0.000583,
2016-12-13,0.941229,0.002555,
2016-12-14,0.932370,-0.009413,
2016-12-15,0.931237,-0.001215,
2016-12-16,0.931840,0.000648,
2016-12-19,0.935873,0.004328,
2016-12-20,0.935752,-0.000129,
2016-12-21,0.935459,-0.000313,
2016-12-22,0.933492,-0.002103,
2016-12-23,0.935135,0.001760,
2016-12-27,0.937245,0.002257,
2016-12-28,0.935195,-0.002188,
2016-12-29,0.938648,0.003692,
2016-12-30,0.935855,-0.002976,
2017-01-03,0.941047,0.005548,
2017-01-04,0.945775,0.005024,
2017-01-05,0.950604,0.005106,
2017-01-06,0.948877,-0.001816,
2017-01-09,0.950264,0.001462,
2017-01-10,0.952003,0.001829,
2017-01-11,0.954691,0.002824,
2017-01-12,0.953859,-0.000872,
2017-01-13,0.954961,0.001155,
2017-01-17,0.957542,0.002703,
2017-01-18,0.954638,-0.003033,
2017-01-19,0.951669,-0.003109,
2017-01-20,0.953784,0.002222,
2017-01-23,0.955693,0.002001,
2017-01-24,0.957296,0.001677,
2017-01-25,0.957629,0.000348,
2017-01-26,0.955847,-0.001861,
2017-01-27,0.955999,0.000158,
2017-01-30,0.953081,-0.003051,
2017-01-31,0.957413,0.004545,
2017-02-01,0.956338,-0.001123,
2017-02-02,0.957715,0.001440,
2017-02-03,0.961615,0.004072,
2017-02-06,0.964905,0.003421,
2017-02-07,0.965130,0.000233,
2017-02-08,0.968597,0.003591,
2017-02-09,0.967848,-0.000773,
2017-02-10,0.970265,0.002498,
2017-02-13,0.970512,0.000255,
2017-02-14,0.971277,0.000788,
2017-02-15,0.973680,0.002474,
2017-02-16,0.975478,0.001847,
2017-02-17,0.976346,0.000890,
2017-02-21,0.979215,0.002938,
2017-02-22,0.979224,0.000009,
2017-02-23,0.981030,0.001845,
2017-02-24,0.984443,0.003479,
2017-02-27,0.983479,-0.000980,
2017-02-28,0.981858,-0.001648,
2017-03-01,0.985238,0.003443,
2017-03-02,0.978320,-0.007023,
2017-03-03,0.978812,0.000503,
2017-03-06,0.975227,-0.003663,
2017-03-07,0.971329,-0.003997,
2017-03-08,0.967628,-0.003811,
2017-03-09,0.965266,-0.002440,
2017-03-10,0.968030,0.002863,
2017-03-13,0.967608,-0.000436,
2017-03-14,0.965482,-0.002197,
2017-03-15,0.975986,0.010879,
2017-03-16,0.975585,-0.000412,
2017-03-17,0.976659,0.001101,
2017-03-20,0.977460,0.000820,
2017-03-21,0.973673,-0.003874,
2017-03-22,0.975916,0.002304,
2017-03-23,0.975367,-0.000563,
2017-03-24,0.976050,0.000700,
2017-03-27,0.977667,0.001657,
2017-03-28,0.979114,0.001480,
2017-03-29,0.981796,0.002739,
2017-03-30,0.980892,-0.000921,
2017-03-31,0.979822,-0.001090,
2017-04-03,0.979824,0.000002,
2017-04-04,0.980631,0.000824,
2017-04-05,0.978408,-0.002267,
2017-04-06,0.979823,0.001446,
2017-04-07,0.978952,-0.000889,
2017-04-10,0.979605,0.000667,
2017-04-11,0.980853,0.001274,
2017-04-12,0.978813,-0.002080,
2017-04-13,0.974986,-0.003910,
2017-04-17,0.980842,0.006007,
2017-04-18,0.980018,-0.000841,
2017-04-19,0.977511,-0.002557,
2017-04-20,0.983403,0.006028,
2017-04-21,0.981619,-0.001814,
2017-04-24,0.988766,0.007281,
2017-04-25,0.991419,0.002682,
2017-04-26,0.991805,0.000390,
2017-04-27,0.992279,0.000477,
2017-04-28,0.991360,-0.000926,
2017-05-01,0.992386,0.001035,
2017-05-02,0.992842,0.000460,
2017-05-03,0.989918,-0.002945,
2017-05-04,0.988770,-0.001159,
2017-05-05,0.992100,0.003367,
2017-05-08,0.991564,-0.000541,
2017-05-09,0.990279,-0.001296,
2017-05-10,0.991570,0.001304,
2017-05-11,0.990640,-0.000938,
2017-05-12,0.990659,0.000020,
2017-05-15,0.994846,0.004226,
2017-05-16,0.995445,0.000602,
2017-05-17,0.984637,-0.010857,
2017-05-18,0.986840,0.002237,
2017-05-19,0.992087,0.005318,
2017-05-22,0.996568,0.004517,
2017-05-23,0.997096,0.000530,
2017-05-24,0.999639,0.002550,
2017-05-25,1.003223,0.003586,
2017-05-26,1.004499,0.001272,
2017-05-30,1.003716,-0.000779,
2017-05-31,1.003953,0.000236,
2017-06-01,1.009621,0.005645,
2017-06-02,1.014198,0.004533,
2017-06-05,1.013525,-0.000663,
2017-06-06,1.013012,-0.000506,
2017-06-07,1.013505,0.000487,
2017-06-08,1.013162,-0.000338,
2017-06-09,1.008997,-0.004111,
2017-06-12,1.008270,-0.000720,
2017-06-13,1.012350,0.004047,
2017-06-14,1.010874,-0.001458,
2017-06-15,1.008389,-0.002459,
2017-06-16,1.008288,-0.000100,
2017-06-19,1.013911,0.005577,
2017-06-20,1.008666,-0.005174,
2017-06-21,1.009458,0.000786,
2017-06-22,1.009670,0.000210,
2017-06-23,1.011332,0.001646,
2017-06-26,1.010614,-0.000710,
2017-06-27,1.003517,-0.007022,
2017-06-28,1.010720,0.007177,
2017-06-29,1.002519,-0.008114,
2017-06-30,1.002429,-0.000089,
2017-07-03,0.998844,-0.003576,
2017-07-05,1.000396,0.001554,
2017-07-06,0.995507,-0.004888,
2017-07-07,0.995944,0.000439,
2017-07-10,0.998152,0.002217,
2017-07-11,0.999803,0.001654,
2017-07-12,1.006693,0.006890,
2017-07-13,1.008390,0.001686,
2017-07-14,1.014545,0.006104,
2017-07-17,1.014297,-0.000244,
2017-07-18,1.016673,0.002343,
2017-07-19,1.020387,0.003653,
2017-07-20,1.022872,0.002435,
2017-07-21,1.021969,-0.000883,
2017-07-24,1.020937,-0.001009,
2017-07-25,1.020866,-0.000070,
2017-07-26,1.025520,0.004560,
2017-07-27,1.023512,-0.001958,
2017-07-28,1.024978,0.001432,
2017-07-31,1.026636,0.001618,
2017-08-01,1.031071,0.004320,
2017-08-02,1.031697,0.000608,
2017-08-03,1.029848,-0.001792,
2017-08-04,1.032544,0.002618,
2017-08-07,1.036276,0.003615,
2017-08-08,1.033652,-0.002532,
2017-08-09,1.028063,-0.005407,
2017-08-10,1.008613,-0.018919,
2017-08-11,1.008877,0.000261,
2017-08-14,1.017677,0.008723,
2017-08-15,1.017855,0.000175,
2017-08-16,1.026104,0.008104,
2017-08-17,1.013807,-0.011984,
2017-08-18,1.019614,0.005729,
2017-08-21,1.021266,0.001620,
2017-08-22,1.029429,0.007993,
2017-08-23,1.031935,0.002434,
2017-08-24,1.032432,0.000481,
2017-08-25,1.038495,0.005872,
2017-08-28,1.036663,-0.001763,
2017-08-29,1.033576,-0.002978,
2017-08-30,1.033721,0.000141,
2017-08-31,1.038574,0.004695,
2017-09-01,1.043086,0.004344,
2017-09-05,1.032681,-0.009976,
2017-09-06,1.039267,0.006378,
2017-09-07,1.047276,0.007706,
2017-09-08,1.043986,-0.003142,
2017-09-11,1.055011,0.010561,
2017-09-12,1.056143,0.001073,
2017-09-13,1.050421,-0.005417,
2017-09-14,1.052734,0.002202,
2017-09-15,1.056347,0.003432,
2017-09-18,1.058882,0.002400,
2017-09-19,1.062511,0.003427,
2017-09-20,1.058911,-0.003388,
2017-09-21,1.057814,-0.001036,
2017-09-22,1.056445,-0.001294,
2017-09-25,1.044523,-0.011285,
2017-09-26,1.041910,-0.002502,
2017-09-27,1.040449,-0.001401,
2017-09-28,1.041401,0.000915,
2017-09-29,1.045151,0.003600,
2017-10-02,1.043914,-0.001184,
2017-10-03,1.046774,0.002741,
2017-10-04,1.045948,-0.000789,
2017-10-05,1.048337,0.002285,
2017-10-06,1.045076,-0.003111,
2017-10-09,1.044919,-0.000151,
2017-10-10,1.054225,0.008906,
2017-10-11,1.056471,0.002131,
2017-10-12,1.055415,-0.001000,
2017-10-13,1.060917,0.005213,
2017-10-16,1.061168,0.000236,
2017-10-17,1.059184,-0.001869,
2017-10-18,1.061321,0.002018,
2017-10-19,1.059384,-0.001825,
2017-10-20,1.060321,0.000884,
2017-10-23,1.058196,-0.002004,
2017-10-24,1.061291,0.002924,
2017-10-25,1.057925,-0.003171,
2017-10-26,1.058814,0.000841,
2017-10-27,1.062887,0.003846,
2017-10-30,1.064206,0.001241,
2017-10-31,1.067155,0.002771,
2017-11-01,1.067967,0.000760,
2017-11-02,1.071000,0.002841,
2017-11-03,1.071918,0.000857,
2017-11-06,1.076668,0.004431,
2017-11-07,1.073445,-0.002993,
2017-11-08,1.075078,0.001521,
2017-11-09,1.071467,-0.003359,
2017-11-10,1.069062,-0.002245,
2017-11-13,1.066300,-0.002583,
2017-11-14,1.063345,-0.002771,
2017-11-15,1.060068,-0.003082,
2017-11-16,1.065020,0.004671,
2017-11-17,1.065694,0.000633,
2017-11-20,1.065576,-0.000111,
2017-11-21,1.072160,0.006179,
2017-11-22,1.074839,0.002498,
2017-11-24,1.080093,0.004889,
2017-11-27,1.076349,-0.003467,
2017-11-28,1.080466,0.003825,
2017-11-29,1.076668,-0.003514,
2017-11-30,1.077830,0.001078,
2017-12-01,1.079613,0.001654,
2017-12-04,1.075613,-0.003704,
2017-12-05,1.073289,-0.002161,
2017-12-06,1.070641,-0.002467,
2017-12-07,1.070648,0.000007,
2017-12-08,1.073684,0.002835,
2017-12-11,1.075424,0.001621,
2017-12-12,1.074404,-0.000949,
2017-12-13,1.075370,0.000899,
2017-12-14,1.073962,-0.001310,
2017-12-15,1.078225,0.003969,
2017-12-18,1.082475,0.003942,
2017-12-19,1.081252,-0.001130,
2017-12-20,1.082068,0.000754,
2017-12-21,1.083462,0.001289,
2017-12-22,1.084790,0.001226,
2017-12-26,1.087411,0.002416,
2017-12-27,1.089095,0.001549,
2017-12-28,1.091450,0.002163,
2017-12-29,1.091088,-0.000331,
2018-01-02,1.097075,0.005487,
2018-01-03,1.099597,0.002298,
2018-01-04,1.102223,0.002388,
2018-01-05,1.104437,0.002009,
2018-01-08,1.105486,0.000949,
2018-01-09,1.102418,-0.002775,
2018-01-10,1.102148,-0.000245,
2018-01-11,1.108035,0.005342,
2018-01-12,1.114013,0.005395,
2018-01-16,1.112616,-0.001255,
2018-01-17,1.114687,0.001861,
2018-01-18,1.111219,-0.003111,
2018-01-19,1.114250,0.002727,
2018-01-22,1.118820,0.004101,
2018-01-23,1.122619,0.003396,
2018-01-24,1.123678,0.000943,
2018-01-25,1.123144,-0.000475,
2018-01-26,1.127545,0.003918,
2018-01-29,1.121808,-0.005088,
2018-01-30,1.114657,-0.006374,
2018-01-31,1.116166,0.001354,
2018-02-01,1.114703,-0.001311,
2018-02-02,1.102427,-0.011013,
2018-02-05,1.085695,-0.015177,
2018-02-06,1.092397,0.006174,
2018-02-07,1.088070,-0.003961,
2018-02-08,1.071274,-0.015436,
2018-02-09,1.077785,0.006077,
2018-02-12,1.084830,0.006536,
2018-02-13,1.087317,0.002293,
2018-02-14,1.095045,0.007108,
2018-02-15,1.101326,0.005735,
2018-02-16,1.101011,-0.000286,
2018-02-20,1.096820,-0.003806,
2018-02-21,1.093690,-0.002854,
2018-02-22,1.094717,0.000940,
2018-02-23,1.103052,0.007613,
2018-02-26,1.109094,0.005478,
2018-02-27,1.101237,-0.007084,
2018-02-28,1.101395,0.000143,
2018-03-01,1.102967,0.001428,
2018-03-02,1.102495,-0.000428,
2018-03-05,1.102495,0.000000,
2018-03-06,1.102181,-0.000285,
2018-03-07,1.102181,0.000000,
2018-03-08,1.102495,0.000285,
2018-03-09,1.101866,-0.000571,
2018-03-12,1.102495,0.000571,
2018-03-13,1.102653,0.000143,
2018-03-14,1.102653,0.000000,
2018-03-15,1.102653,0.000000,
2018-03-16,1.102181,-0.000428,
2018-03-19,1.102181,0.000000,
2018-03-20,1.101866,-0.000285,
2018-03-21,1.102653,0.000714,
2018-03-22,1.103125,0.000428,
2018-03-23,1.103440,0.000285,
2018-03-26,1.102811,-0.000570,
2018-03-27,1.103597,0.000713,
2018-03-28,1.103755,0.000143,
2018-03-29,1.112328,0.007767,
2018-04-02,1.103565,-0.007878,
2018-04-03,1.107604,0.003661,
2018-04-04,1.106191,-0.001275,
2018-04-05,1.108408,0.002004,
2018-04-06,1.101338,-0.006379,
2018-04-09,1.105045,0.003367,
2018-04-10,1.114973,0.008984,
2018-04-11,1.117147,0.001950,
2018-04-12,1.115617,-0.001370,
2018-04-13,1.112940,-0.002399,
2018-04-16,1.112261,-0.000611,
2018-04-17,1.112822,0.000504,
2018-04-18,1.119877,0.006340,
2018-04-19,1.117328,-0.002276,
2018-04-20,1.113019,-0.003857,
2018-04-23,1.110489,-0.002274,
2018-04-24,1.108051,-0.002196,
2018-04-25,1.106210,-0.001661,
2018-04-26,1.111889,0.005133,
2018-04-27,1.113565,0.001507,
2018-04-30,1.113527,-0.000035,
2018-05-01,1.111449,-0.001866,
2018-05-02,1.111666,0.000196,
2018-05-03,1.113928,0.002034,
2018-05-04,1.115621,0.001520,
2018-05-07,1.115530,-0.000082,
2018-05-08,1.116167,0.000571,
2018-05-09,1.117896,0.001549,
2018-05-10,1.120083,0.001956,
2018-05-11,1.119476,-0.000542,
2018-05-14,1.121165,0.001509,
2018-05-15,1.119430,-0.001548,
2018-05-16,1.120766,0.001193,
2018-05-17,1.121523,0.000676,
2018-05-18,1.121178,-0.000307,
2018-05-21,1.123808,0.002345,
2018-05-22,1.123818,0.000009,
2018-05-23,1.123364,-0.000404,
2018-05-24,1.122017,-0.001200,
2018-05-25,1.118628,-0.003020,
2018-05-29,1.115357,-0.002924,
2018-05-30,1.119727,0.003918,
2018-05-31,1.118599,-0.001008,
2018-06-01,1.114900,-0.003308,
2018-06-04,1.110153,-0.004258,
2018-06-05,1.112203,0.001847,
2018-06-06,1.110100,-0.001891,
2018-06-07,1.113779,0.003314,
2018-06-08,1.112554,-0.001100,
2018-06-11,1.111678,-0.000787,
2018-06-12,1.111166,-0.000461,
2018-06-13,1.110992,-0.000156,
2018-06-14,1.111181,0.000169,
2018-06-15,1.107327,-0.003468,
2018-06-18,1.109305,0.001786,
2018-06-19,1.109173,-0.000120,
2018-06-20,1.106669,-0.002258,
2018-06-21,1.106945,0.000250,
2018-06-22,1.110913,0.003585,
2018-06-25,1.109504,-0.001269,
2018-06-26,1.111824,0.002091,
2018-06-27,1.115464,0.003273,
2018-06-28,1.114730,-0.000658,
2018-06-29,1.114413,-0.000284,
2018-07-02,1.114255,-0.000142,
2018-07-03,1.114731,0.000427,
2018-07-05,1.114572,-0.000142,
2018-07-06,1.114731,0.000142,
2018-07-09,1.114096,-0.000569,
2018-07-10,1.113938,-0.000142,
2018-07-11,1.114414,0.000427,
2018-07-12,1.114256,-0.000142,
2018-07-13,1.114573,0.000285,
2018-07-16,1.114257,-0.000284,
2018-07-17,1.114098,-0.000142,
2018-07-18,1.113940,-0.000142,
2018-07-19,1.114574,0.000569,
2018-07-20,1.114574,0.000000,
2018-07-23,1.113782,-0.000711,
2018-07-24,1.113940,0.000142,
2018-07-25,1.113622,-0.000285,
2018-07-26,1.113622,0.000000,
2018-07-27,1.113780,0.000142,
2018-07-30,1.113780,0.000000,
2018-07-31,1.120040,0.005621,
2018-08-01,1.119681,-0.000321,
2018-08-02,1.128065,0.007488,
2018-08-03,1.132558,0.003983,
2018-08-06,1.137321,0.004206,
2018-08-07,1.141187,0.003399,
2018-08-08,1.141163,-0.000022,
2018-08-09,1.139853,-0.001147,
2018-08-10,1.131939,-0.006944,
2018-08-13,1.128426,-0.003103,
2018-08-14,1.135593,0.006351,
2018-08-15,1.125791,-0.008632,
2018-08-16,1.133548,0.006890,
2018-08-17,1.136607,0.002698,
2018-08-20,1.138155,0.001362,
2018-08-21,1.141217,0.002690,
2018-08-22,1.141826,0.000533,
2018-08-23,1.140269,-0.001363,
2018-08-24,1.148061,0.006833,
2018-08-27,1.157780,0.008466,
2018-08-28,1.158612,0.000719,
2018-08-29,1.166637,0.006926,
2018-08-30,1.162571,-0.003485,
2018-08-31,1.162842,0.000233,
2018-09-04,1.160134,-0.002329,
2018-09-05,1.159998,-0.000117,
2018-09-06,1.162435,0.002101,
2018-09-07,1.157155,-0.004542,
2018-09-10,1.157832,0.000585,
2018-09-11,1.153635,-0.003625,
2018-09-12,1.154990,0.001174,
2018-09-13,1.154990,0.000000,
2018-09-14,1.152823,-0.001876,
2018-09-17,1.152958,0.000117,
2018-09-18,1.148219,-0.004110,
2018-09-19,1.146323,-0.001651,
2018-09-20,1.146459,0.000118,
2018-09-21,1.146864,0.000354,
2018-09-24,1.145646,-0.001062,
2018-09-25,1.144428,-0.001064,
2018-09-26,1.148218,0.003312,
2018-09-27,1.148218,0.000000,
2018-09-28,1.148707,0.000426,
2018-10-01,1.148381,-0.000284,
2018-10-02,1.148870,0.000426,
2018-10-03,1.148217,-0.000568,
2018-10-04,1.147891,-0.000284,
2018-10-05,1.147891,0.000000,
2018-10-08,1.147565,-0.000284,
2018-10-09,1.147891,0.000284,
2018-10-10,1.148217,0.000284,
2018-10-11,1.148706,0.000426,
2018-10-12,1.148706,0.000000,
2018-10-15,1.149033,0.000284,
2018-10-16,1.148706,-0.000284,
2018-10-17,1.148706,0.000000,
2018-10-18,1.149359,0.000568,
2018-10-19,1.148706,-0.000568,
2018-10-22,1.148380,-0.000284,
2018-10-23,1.149032,0.000568,
2018-10-24,1.150827,0.001562,
2018-10-25,1.150500,-0.000284,
2018-10-26,1.151152,0.000567,
2018-10-29,1.151478,0.000283,
2018-10-30,1.150989,-0.000425,
2018-10-31,1.150499,-0.000425,
2018-11-01,1.151152,0.000567,
2018-11-02,1.149683,-0.001276,
2018-11-05,1.150173,0.000426,
2018-11-06,1.149846,-0.000284,
2018-11-07,1.149356,-0.000426,
2018-11-08,1.149356,0.000000,
2018-11-09,1.149846,0.000426,
2018-11-12,1.150662,0.000710,
2018-11-13,1.150826,0.000142,
2018-11-14,1.151642,0.000709,
2018-11-15,1.152131,0.000425,
2018-11-16,1.153110,0.000850,
2018-11-19,1.153927,0.000708,
2018-11-20,1.153764,-0.000141,
2018-11-21,1.153764,0.000000,
2018-11-23,1.153438,-0.000283,
2018-11-26,1.153600,0.000141,
2018-11-27,1.153763,0.000141,
2018-11-28,1.154089,0.000283,
2018-11-29,1.154416,0.000283,
2018-11-30,1.160077,0.004903,
2018-12-03,1.166746,0.005750,
2018-12-04,1.155718,-0.009452,
2018-12-06,1.163808,0.007000,
2018-12-07,1.155020,-0.007552,
2018-12-10,1.154008,-0.000876,
2018-12-11,1.152746,-0.001093,
2018-12-12,1.148143,-0.003993,
2018-12-13,1.150070,0.001678,
2018-12-14,1.144851,-0.004537,
2018-12-17,1.130098,-0.012887,
2018-12-18,1.134143,0.003580,
2018-12-19,1.128753,-0.004753,
2018-12-20,1.119195,-0.008468,
2018-12-21,1.110067,-0.008155,
2018-12-24,1.094287,-0.014215,
2018-12-26,1.114607,0.018569,
2018-12-27,1.118105,0.003139,
2018-12-28,1.121747,0.003256,
2018-12-31,1.125859,0.003666,
2019-01-02,1.127970,0.001875,
2019-01-03,1.132001,0.003573,
2019-01-04,1.129393,-0.002304,
2019-01-07,1.129049,-0.000304,
2019-01-08,1.128200,-0.000753,
2019-01-09,1.129872,0.001483,
2019-01-10,1.128389,-0.001313,
2019-01-11,1.130953,0.002272,
2019-01-14,1.129558,-0.001233,
2019-01-15,1.129876,0.000281,
2019-01-16,1.130494,0.000547,
2019-01-17,1.130418,-0.000068,
2019-01-18,1.128502,-0.001695,
2019-01-22,1.130067,0.001386,
2019-01-23,1.129847,-0.000194,
2019-01-24,1.132462,0.002314,
2019-01-25,1.133684,0.001079,
2019-01-28,1.133175,-0.000448,
2019-01-29,1.136109,0.002589,
2019-01-30,1.140397,0.003774,
2019-01-31,1.148762,0.007335,
2019-02-01,1.142739,-0.005243,
2019-02-04,1.143525,0.000688,
2019-02-05,1.153201,0.008461,
2019-02-06,1.145122,-0.007006,
2019-02-07,1.139327,-0.005060,
2019-02-08,1.137517,-0.001589,
2019-02-11,1.134227,-0.002893,
2019-02-12,1.140838,0.005829,
2019-02-13,1.136410,-0.003881,
2019-02-14,1.139038,0.002312,
2019-02-15,1.141438,0.002107,
2019-02-19,1.147668,0.005457,
2019-02-20,1.150742,0.002679,
2019-02-21,1.146203,-0.003944,
2019-02-22,1.155468,0.008083,
2019-02-25,1.160656,0.004490,
2019-02-26,1.160170,-0.000418,
2019-02-27,1.152195,-0.006875,
2019-02-28,1.149467,-0.002367,
2019-03-01,1.150492,0.000892,
2019-03-04,1.149880,-0.000532,
2019-03-05,1.149665,-0.000186,
2019-03-06,1.145946,-0.003235,
2019-03-07,1.141348,-0.004012,
2019-03-08,1.141384,0.000031,
2019-03-11,1.151236,0.008632,
2019-03-12,1.156456,0.004535,
2019-03-13,1.161532,0.004388,
2019-03-14,1.158571,-0.002549,
2019-03-15,1.164283,0.004930,
2019-03-18,1.167014,0.002346,
2019-03-19,1.166868,-0.000125,
2019-03-20,1.168249,0.001183,
2019-03-21,1.176911,0.007415,
2019-03-22,1.166228,-0.009077,
2019-03-25,1.166739,0.000439,
2019-03-26,1.172007,0.004515,
2019-03-27,1.169962,-0.001745,
2019-03-28,1.172895,0.002508,
2019-03-29,1.177416,0.003855,
2019-04-01,1.182803,0.004575,
2019-04-02,1.184049,0.001053,
2019-04-03,1.182907,-0.000964,
2019-04-04,1.185867,0.002502,
2019-04-05,1.190005,0.003489,
2019-04-08,1.189974,-0.000026,
2019-04-09,1.187075,-0.002436,
2019-04-10,1.190981,0.003290,
2019-04-11,1.188414,-0.002155,
2019-04-12,1.191620,0.002698,
2019-04-15,1.191648,0.000023,
2019-04-16,1.189797,-0.001554,
2019-04-17,1.187777,-0.001698,
2019-04-18,1.190906,0.002635,
2019-04-22,1.190537,-0.000310,
2019-04-23,1.198154,0.006398,
2019-04-24,1.198676,0.000436,
2019-04-25,1.197681,-0.000831,
2019-04-26,1.202157,0.003737,
2019-04-29,1.201473,-0.000569,
2019-04-30,1.203569,0.001744,
2019-05-01,1.198202,-0.004459,
2019-05-02,1.194415,-0.003161,
2019-05-03,1.203129,0.007296,
2019-05-06,1.200975,-0.001791,
2019-05-07,1.189688,-0.009397,
2019-05-08,1.187360,-0.001957,
2019-05-09,1.186127,-0.001039,
2019-05-10,1.189800,0.003097,
2019-05-13,1.172882,-0.014219,
2019-05-14,1.179514,0.005654,
2019-05-15,1.186094,0.005578,
2019-05-16,1.192239,0.005181,
2019-05-17,1.187068,-0.004337,
2019-05-20,1.181491,-0.004699,
2019-05-21,1.187874,0.005403,
2019-05-22,1.186441,-0.001206,
2019-05-23,1.179661,-0.005714,
2019-05-24,1.182199,0.002152,
2019-05-28,1.177355,-0.004097,
2019-05-29,1.172746,-0.003915,
2019-05-30,1.177023,0.003647,
2019-05-31,1.181489,0.003795,
2019-06-03,1.186389,0.004147,
2019-06-04,1.185343,-0.000882,
2019-06-05,1.184773,-0.000480,
2019-06-06,1.187465,0.002272,
2019-06-07,1.194398,0.005839,
2019-06-10,1.189052,-0.004476,
2019-06-11,1.189358,0.000258,
2019-06-12,1.190626,0.001066,
2019-06-13,1.194738,0.003453,
2019-06-14,1.195808,0.000895,
2019-06-17,1.195913,0.000088,
2019-06-18,1.201065,0.004308,
2019-06-19,1.203928,0.002383,
2019-06-20,1.209428,0.004568,
2019-06-21,1.204069,-0.004431,
2019-06-24,1.208955,0.004058,
2019-06-25,1.209168,0.000176,
2019-06-26,1.204455,-0.003897,
2019-06-27,1.208820,0.003624,
2019-06-28,1.210350,0.001265,
2019-07-01,1.208497,-0.001531,
2019-07-02,1.216170,0.006349,
2019-07-03,1.222661,0.005337,
2019-07-05,1.214289,-0.006847,
2019-07-08,1.211602,-0.002213,
2019-07-09,1.212610,0.000833,
2019-07-10,1.216200,0.002960,
2019-07-11,1.209658,-0.005379,
2019-07-12,1.213072,0.002822,
2019-07-15,1.215181,0.001739,
2019-07-16,1.210580,-0.003787,
2019-07-17,1.215800,0.004312,
2019-07-18,1.219794,0.003284,
2019-07-19,1.214187,-0.004597,
2019-07-22,1.215603,0.001166,
2019-07-23,1.214881,-0.000594,
2019-07-24,1.219125,0.003494,
2019-07-25,1.213955,-0.004241,
2019-07-26,1.217415,0.002850,
2019-07-29,1.218581,0.000958,
2019-07-30,1.219647,0.000875,
2019-07-31,1.216552,-0.002538,
2019-08-01,1.226034,0.007794,
2019-08-02,1.226691,0.000536,
2019-08-05,1.226607,-0.000068,
2019-08-06,1.236067,0.007712,
2019-08-07,1.238888,0.002282,
2019-08-08,1.247743,0.007147,
2019-08-09,1.244165,-0.002867,
2019-08-12,1.250692,0.005246,
2019-08-13,1.254213,0.002816,
2019-08-14,1.254467,0.000203,
2019-08-15,1.261584,0.005673,
2019-08-16,1.261802,0.000174,
2019-08-19,1.257497,-0.003413,
2019-08-20,1.261201,0.002946,
2019-08-21,1.260567,-0.000502,
2019-08-22,1.256845,-0.002953,
2019-08-23,1.258941,0.001667,
2019-08-26,1.261053,0.001677,
2019-08-27,1.268709,0.006072,
2019-08-28,1.271514,0.002211,
2019-08-29,1.272954,0.001132,
2019-08-30,1.271620,-0.001049,
2019-09-03,1.272978,0.001068,
2019-09-04,1.280127,0.005616,
2019-09-05,1.271282,-0.006910,
2019-09-06,1.272983,0.001338,
2019-09-09,1.264880,-0.006366,
2019-09-10,1.255230,-0.007629,
2019-09-11,1.257736,0.001996,
2019-09-12,1.256322,-0.001124,
2019-09-13,1.244804,-0.009168,
2019-09-16,1.253068,0.006639,
